,Equity,KCB,UCHUMI,BAMBURI,BAT,SASINI,SAFAR,NMG,EABL,SCB,MARKET
31,1.2020391736,1.14837671049,0.49101153743,1.68768446472,1.41937214918,0.448081566944,0.992755567481,0.866648779179,0.49637778374,1.24765226724,3.727
32,1.18167202572,1.16559485531,0.519828510182,1.68542336549,1.41211146838,0.431404072883,0.988745980707,0.862808145766,0.498392282958,1.2540192926,3.732
33,1.27341840891,1.08607113766,0.551181102362,1.75672006516,1.24626663046,0.467010589194,0.985609557426,0.871572087972,0.515883790388,1.24626663046,3.683
34,1.24595469256,1.10571736785,0.552858683927,1.79881337648,1.26213592233,0.436893203883,0.960086299892,0.868392664509,0.536677454153,1.23247033441,3.708
35,1.06673960613,1.17067833698,0.577133479212,1.84628008753,1.25,0.437636761488,0.995623632385,0.880743982495,0.527899343545,1.24726477024,3.656
36,0.994565217391,1.16304347826,0.573369565217,1.91576086957,1.23369565217,0.453804347826,1.01358695652,0.872282608696,0.540760869565,1.23913043478,3.68
37,1.03606027987,1.0979547901,0.60548977395,1.93487621098,1.22981700753,0.462863293864,0.995694294941,0.850376749193,0.546286329386,1.24058127018,3.716
38,1.01891891892,1.0972972973,0.621621621622,2.00810810811,1.13243243243,0.467567567568,1.0,0.862162162162,0.543243243243,1.24864864865,3.7
39,1.00927748102,1.05144784931,0.657857745291,2.08883890919,1.0936182176,0.477930840596,1.03176834411,0.908068597132,0.542592071971,1.13859994377,3.557
40,0.996945292974,0.983060261039,0.66370452652,1.97167453485,1.02749236323,0.472091085809,1.07470147181,0.894196056651,0.563732296584,1.35240211052,3.601
41,0.850302696753,0.974133186571,0.982388552559,1.9290038525,1.02091359384,0.478811227298,1.05668684645,0.88882773803,0.553109521189,1.26582278481,3.634
42,0.834035383319,0.968828980623,0.921089581578,1.9797809604,1.05026677899,0.488626790227,1.08677337826,0.974445380511,0.564448188711,1.13170457737,3.561
43,0.890216154721,0.972696245734,0.890216154721,1.99374288965,1.01535836177,0.526166097838,1.03242320819,0.955631399317,0.557451649602,1.16609783845,3.516
44,0.851904090268,0.96191819464,0.930888575458,2.08180535966,1.0437235543,0.54442877292,0.967559943583,0.953455571227,0.535966149506,1.12834978843,3.545
45,0.847844704539,0.979160719383,0.807878960891,2.10676562946,1.05623751071,0.568084499001,0.987724807308,0.967741935484,0.525264059378,1.15329717385,3.503
46,0.867216377595,0.963889678703,0.858686380438,2.01876599374,1.16292294569,0.508956497015,0.969576343475,0.958203013932,0.528859823713,1.16292294569,3.517
47,0.849299399485,1.00371747212,0.832141835859,2.03031169574,1.17529310838,0.523305690592,0.909350872176,0.969402344867,0.520446096654,1.18673148413,3.497
48,0.790535090078,0.968002151116,0.857757461683,2.12691583759,1.10244689433,0.516267813928,0.900779779511,0.933046517881,0.486689970422,1.31755848346,3.719
49,0.805532953621,0.995389205316,0.957417954977,2.08570653648,1.04692161649,0.518036343911,0.911310008137,0.987252508815,0.474640629238,1.21779224302,3.687
50,0.842500670781,0.933726858063,0.676147035149,2.12235041588,1.10008049369,0.560772739469,0.901529380199,1.01958679903,0.485645291119,1.35766031661,3.727
51,0.795819935691,0.932475884244,0.760986066452,2.11950696677,1.09860664523,0.560021436227,0.846730975348,1.01822079314,0.484994640943,1.38263665595,3.732
52,0.712158137016,0.909829406986,0.712158137016,2.05523964257,1.11020850257,0.528025995126,0.898998104522,0.985648524235,0.479285134037,1.60844841592,3.693
53,0.764818355641,0.950559956296,0.786670308659,1.98852772467,1.11991259219,0.546298825458,0.906856050259,0.983337885824,0.491668942912,1.4613493581,3.661
54,0.963690963691,0.903630903631,0.780780780781,1.94922194922,1.11384111384,0.529620529621,0.881790881791,0.985530985531,0.48048048048,1.41141141141,3.663
55,0.995463037096,0.846010141446,0.763277288497,1.96957566053,1.096877502,0.51507872965,0.843341339738,0.966106218308,0.472377902322,1.53189218041,3.747
56,1.02874026323,0.840719849584,0.778941713672,1.94466827827,1.11737845823,0.515713134569,0.821917808219,1.00188020414,0.475423045931,1.47461724416,3.723
57,0.989399293286,0.861647186736,0.777385159011,1.96792606687,1.11715139984,0.50557216635,0.807284588203,1.02201685241,0.451209567817,1.50040771949,3.679
58,1.00495594714,0.881057268722,0.817731277533,1.95484581498,1.13436123348,0.459801762115,0.817731277533,1.04350220264,0.437775330396,1.44823788546,3.632
59,1.06346058503,1.04362915221,1.06346058503,1.76995537928,1.20475954388,0.404065443728,0.73624194348,0.949429846306,0.441249380268,1.3237481408,4.034
