Equity,0.708081758126
KCB,0.510882077093
UCHUMI,0.912986622943
BAMBURI,1.03584969009
BAT,0.315668865808
EABL,0.154180422093
SASINI,0.499355356397
SAFAR,0.857927230602
NMG,2.5001470008
SCB,2.50492097604
MARKET,1.0
